"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"X77823_ypdE",0.0281302730537739,0.0533009656637541,0.013495227326277,0.000477486316892763,0.0640714683981556
"X75865_yaiI",0.000499343362585349,0.00034199973373959,0.0107189074163386,0.194150556324634,0.0918854909718766
"X75794_betB",0.0540499675245636,0.023504331693627,0.00193553454780847,0.00594854388321295,0.0133487754378706
"X76081_ahpC",0.0335140541918333,0.0276162666955268,0.0666371982216919,0.00896379435964918,0.00812811497022426
"X77641_ccmB",0.00702445436526327,0.113094333528038,0.00965324489855757,0.000512943206849671,0.019627304293037
"X79069_dgoD",0.0236688569139874,0.015637192448735,0.0170833317378196,0.0727218852642291,0.0544445225451633
"X78545_yhbP",0.00969282747234465,0.0913505321973708,0.0355139248923563,0.00192471855704113,0.0174878972283731
"X78464_dnaG",0.0547050626465881,0.0268692016412214,0.0252621994761774,0.0109451522846211,6.44867936863603e-05
"X34319_mbtB_5",0.00548230984556645,0.0487519849292506,0.0781973673159961,0.0556779759298513,0.033304967479408
"X79497_blc",0.073561676949384,0.00785461672167613,0.00173428207341695,0.029545515668861,0.00665374997126534
"X78642_accB",0.0507957139959027,0.00653320561580583,0.0288194891007366,0.0502314257711887,0.031316217437005
"X77155_ydiF",0.00216056280826031,0.0411988356187121,0.00920117529816534,0.000799842294758709,0.00988331717218112
"X76136_ubiF",0.0654584747802904,0.0100688534821092,0.0221869167215068,0.00374702917614252,0.00364512131706173
"X76040_ybcH",0.000264285210135003,0.094354173500968,0.00366328225226581,0.0239692448947157,0.0941337868658752
"X79087_tnaA",0.0120985815341781,0.0142467036689136,0.0807912067875568,0.0682730847209958,0.0038497482017335
"X78367_nupG",0.00598937079707744,0.0411483167895134,0.084080469625294,0.0278752648984922,0.022982782374833
"X76921_nhoA",0.0451353844156047,0.00267978791441219,0.000161120577789763,0.0189382648581166,0.134346383367922
"X77645_napH",0.00513732944931123,0.0530884018406902,0.11248872179932,0.00590701553007331,0.00691258389032336
"X77543_yegU",0.00276426077731993,0.0781573896005856,0.00972243480859524,0.00301480670373578,0.0252174111713043
"X77310_yebE",0.00578431252684267,0.0680669957639491,0.00184471553598146,0.012298122454445,0.0336720542044104
"X76780_ycjW",0.00297026931544228,0.00226788845011754,0.035609374689667,2.60964647365438e-05,0.299022075413202
"X77758_dedA",0.0284548416139183,0.0618012749380823,0.00330407922199031,0.00160444268617824,0.0286515588016008
"X77420_yedJ",0.00292285635431564,0.0923980465410655,0.0291889789669777,0.043390882339263,0.000267001772288078
"X79445_phnJ",0.0265831611083049,0.00377112290056989,0.000643132076815374,0.125476273555585,0.051072288634471
"X76387_pncB",0.00383360454316189,0.0303289687997777,0.0676590213260292,0.0379807242492141,0.0111672450294535
"X77469_hisC",0.0110219479880649,0.043859529199191,0.0443756980029627,9.2398987856017e-05,0.0158893155008838
"X77181_yniD",0.0147418861899344,0.0744206362557687,0.0613101963097952,0.00319824064671258,0.00522438015825528
"X75972_tesA",0.000154673895518833,0.0411660281348092,0.110143141087461,0.0137745325995294,0.0342326320793935
"X78145_ygbA",0.0134905738899199,0.059731502702452,0.0239621057030574,0.000156390103655381,0.0584461618978558
"X77333_yecE",0.000194824961499809,0.0282400769362147,0.0755159733082742,0.0104644469117719,0.162844593395376
"X78308_gcvH",0.0682042544967605,0.0140326411354201,0.0291109753463852,0.00778641034356705,0.000357133704909735
"X79143_ilvA",0.0358679139585567,9.48076788348342e-05,0.0662533166345693,0.059325072910376,0.0030246762104174
"X75911_yajG",0.0706542636345424,0.000512507262716916,0.0181057735592433,0.0116614903230148,0.0269616831234029
"X78633_tldD",0.0608357359569951,0.0307244298524651,0.00340432528796984,0.0127533037818251,0.00312113009729131
"X77393_yedF",0.000793948868762508,0.0152475646950709,0.132435962953173,0.0393898151777036,0.0392464142474772
"X76631_pliG",0.0102950093441191,0.0580991498342675,0.0155875469505846,0.0370291096943244,0.0470161724039141
"X76530_flgF",0.00565595131312314,0.0332096247313946,0.097813892150037,0.0131260880112591,0.0113033982447845
"X76579_potA",0.0669320367827113,0.0362689738721706,0.000492289197843534,0.00371490820112176,4.31120723560181e-05
"X77905_yffB",0.00219622975953905,0.000382117962291568,0.0105969319645534,0.13917452801297,0.00382937789477844
"X75699_yafE",0.0507050273391887,0.00319873986607387,0.0522576977413428,0.0324150982239152,0.0170596912193712
"X75536_fixB",0.000218966859875033,0.105459370668911,0.0490677170518485,0.00861542132460074,0.00382621295292852
"X76219_modA",0.0198271113484164,0.001847449233628,0.0114074764634481,0.0386136370766454,0.00288329425220353
"X76141_nagB",0.000365875741074999,0.0277464917509338,0.0570017659102118,0.0138321974224749,0.0836482932116907
"X76063_fepC",0.00128857110063013,0.0438029357057317,0.120165777650045,0.00520671767248493,0.0155468367099219
"X78470_patA",0.0760161834456177,0.00380891211724996,0.0194608361417045,0.00359674158030566,0.000589760249931656
"X76567_mfd",0.0070228409007834,0.0226929912444754,0.00708760265122675,0.0579147668779349,0.00823739226410689
"X75908_cyoB",0.000658953274534026,0.0908352682229042,0.0127848614228104,0.0198162061241554,0.0399244071078744
"X76773_ycjP",0.0348020164660028,2.49317676122588e-05,0.0255932582938579,0.0349765695654809,0.0319558053633522
"X77096_dtpA",0.0515961608712475,0.0491012264814556,0.00844871847955373,0.00513476787217233,0.00601483543869478
"X75721_pepD",0.00146130204424359,0.0675458589795439,0.00494310986021713,0.00265243991210085,0.0780260152346341
"X77345_flhB",0.00432612207378867,0.00467743852889556,0.0145037791690758,0.0809440974134158,0.00918025838040055
"X79485_aspA",0.00297802860856251,0.00188286601938097,0.203059739481403,0.00789087697919233,0.00729598528384658
"X77930_yfgD",0.0492715680496626,0.00327495928221343,0.00528508058457797,0.0169647333975043,0.126899038227672
"X78610_yhcH",0.0388200367797925,2.34265721301278e-06,0.0223342008797472,0.0568556666646848,0.0433905909512721
"X79290_hslV",0.00655169951181848,0.00273075655410525,0.121477259790306,0.0148773185822421,0.045005295607783
"X75996_purK",0.00194144711043666,0.0641518815600311,0.00110756563062959,0.0682792150094237,0.00746165358350766
"X76582_phoQ",0.0466009539761927,0.00448253509427446,0.0558708464445536,9.21553612926118e-05,0.00757630945520616
"X78025_kgtP",0.0738858149705488,0.00538298243186243,0.0170606669690276,0.00187597920300726,0.000120847744828619
"X359_mbhA",0.057442119328145,0.0245239584047022,2.19726637508763e-05,0.0365971784094799,0.017278593714212
"X75885_secD",0.0670023642081528,0.0297252894890766,2.78987692403799e-06,0.00601817356249539,9.72490196905988e-05
"X79542_ulaD",0.00821749178092007,0.0771060880046456,0.0775574781179723,0.00432583269928602,0.00670669284059024
"X78881_dctR",0.0731918270809941,0.000919218362418947,0.0155380340255508,0.000447610608707687,0.0182610501440944
"X3799_Putative_phosphotran..",0.0520337891225404,0.00199360981561301,0.00344721416736354,0.0880654341566092,0.0172778474696753
"X75593_secA",0.0406488378892976,0.0159120978778898,0.00442712295399815,0.00466022024515056,0.00125661615061079
"X75777_ecpA",0.00482719470774005,0.0576590759709782,0.00242745537982117,0.00371774687626066,0.14444916021065
"X78917_dppB",0.00878158314403609,0.0304408526945743,0.0601907915271048,0.000474528668049553,0.0169588033376175
"X76620_ymgC",0.0667385918762497,0.000418055590753912,0.000950286114192954,0.0746072908681707,3.58142146498016e-05
"X79103_phoU",0.00183102784835223,0.00205517033448367,0.0348520025944106,0.0920657482312,0.0105732490061147
"X77967_trmJ",0.0376330424049569,0.0569116383823067,0.00480564253424984,6.92515104661936e-05,0.0327423625337346
"X78093_nrdH",0.00642195495101004,0.0334375217550977,0.104008599526421,0.050246928104831,0.00322809253924371
"X78921_yhjY",0.0805465224795179,0.00476196727616123,0.00140051499027538,0.00214177174429739,0.0283934033234522
"X77380_tcyN",0.0705159415291632,0.0136625125900024,0.000554614802696026,0.00623021309925918,0.0411397369049464
"X76235_uvrB",0.0634115400220862,0.0322625530255354,0.00239880065684341,0.00142081614345941,0.00459539002605827
"X79416_nrfA",0.00198787047586862,0.0488115761286729,0.103589341925822,0.0288594709635354,0.034296333889037
"X76349_serS",0.0250316799310839,0.0221488910980876,0.00546638788703369,0.0615512344047256,0.0286019548164723
"X76132_ybeX",0.055422499740137,3.21914645246493e-07,0.000783134501898352,0.009205774484606,0.0325110140157905
"X76742_yciT",8.49895695604031e-06,0.0488234502808769,0.127106997857775,4.69840487068012e-06,0.00102794223292929
"X78939_xylB",0.0632374460645832,0.00215967450293576,0.0375603871076177,0.0119256701850375,0.00476379004513852
"X78579_murA",0.0721797999786064,0.000388084987004781,0.00529797462306226,0.00468414665127864,0.00702190135712311
"X77338_torY",0.0157770642827398,0.0852254429284273,0.0072123894107062,0.000730679318349528,0.0223471715258252
"X78494_yqjC",0.0806520575271501,0.00893368384857049,0.000354055405343854,0.0030912464978713,0.0121365211899343
"X79609_idnD",0.0444841633822965,0.00317933474493573,0.0125906226731614,0.0121718695581991,0.00306687067630726
"X75910_ampG",0.0717934826132299,0.00931629772297359,0.00132491643390998,0.00228396467344271,0.00480129753129418
"X76507_lpxL",0.0368053809189023,0.0801790052402862,0.00152963704012633,0.00851676561553092,0.00271361423385931
"X77827_glk",0.0446819081668159,0.00149360309800073,0.01146064755152,0.0424875094891651,0.0164235067401823
"X75534_caiT",0.00119587631954114,0.107494098506995,0.0485217684054333,0.00487925465919108,0.00816751384349598
"X75622_yadH",0.0466044440868593,0.0389110894566126,0.0166610251818954,0.0196506341054785,0.00332360827667018
"X78297_dsbC",0.0220163094883715,0.0352056793282195,2.90084327016373e-05,0.00163962057835565,0.0883696164182674
"X77381_tcyL",0.0403329391620095,0.0071616286565423,0.0104248221982657,0.000968948213702934,0.113579545943981
"X79082_rnpA",0.0546366960532125,0.0508669707844433,0.000382411577082293,0.0039145006775583,0.000431164339998115
"X78722_tusB",0.000236514948992537,0.0310976855393646,0.0302824712124277,0.0966895913454803,0.00836373295692949
"X78650_yhdU",0.0013701199707141,0.0501565360232645,0.0072617623365119,0.101067112018094,0.0350540928809759
"X79583_treB",0.00101054753186444,0.0371800771250489,0.124721199423935,0.000179102379262784,0.00327764262743859
"X77722_nuoI",0.0349690852329236,0.000441144529237319,0.0199979682066004,0.149776858812918,0.00226181755778536
"X77946_der",0.0574706503964656,0.00373190162725452,0.0127501261576559,0.000250513499993121,0.000327323351450065
"X77146_ydiH",0.00339992757323584,0.0835571684601293,0.0694896370655343,0.0143406374747377,3.16806217752088e-05
"X75528_caiF",0.00151404178395239,0.028884480189548,0.117427037731723,0.00341914596372088,0.00229427130783739
"X76476_efeO",0.0231892207026774,0.0257086431903119,0.00682627520542027,0.0472103606437772,0.015904187503536
"X75876_phoB",0.0121116555552478,0.0608794750566229,6.96599451205029e-05,0.0887332672792609,0.0268210603638263
"X77547_thiD",0.00434913163321278,0.122738444684378,0.00547829872230869,0.00227828037698473,0.000522282444834629
"X77871_eutK",0.0355609999994407,0.055704870436508,0.025272372225683,0.000586045030603073,0.00153376695048549
"X4107_glpR",0.0661705519349483,0.000217916239867737,0.0161125804997344,0.0188966610966919,0.00122263578124423
"X76520_yceH",0.0734655313481703,0.00432141895530987,0.00796493695863866,0.0120646046964829,0.0139997527892104
"X76980_glsB",0.00268591900319173,0.0818472856343106,0.000232872881164064,0.0547814659282887,0.0285097511141448
"X75866_aroL",0.000269063762365075,0.0161670808722645,0.00688395346352737,0.207822276323385,0.0468856590118793
"X79546_rpsF",0.0664164732860414,0.00794194731813246,0.0346630630792227,0.000207599079992237,0.0258860510256296
"X16314_cra_1",0.00653384941401248,0.0203896163363044,0.00203861828507806,0.0720136993311027,0.167876798570923
"X2358_Putataive_AraC_type_..",0.0396756666612002,0.0249385136562204,0.063988855508749,0.0110330735385729,0.0104053277156276
"X77727_nuoC",0.000450017973969408,0.0813411064274145,0.0362712783064781,0.000123345751335933,0.0352805203918234
"X79610_idnK",0.0715532251038074,0.00375584890039861,0.000881238073363547,0.00502240845844316,0.0178498372791441
"X78763_trpS",0.034189483483356,0.0131239940587789,0.00379424435305903,0.00283513754620736,0.0896083849751901
"X75963_glsA",0.0758493314646294,0.00249455619486102,0.00213250475666984,0.00226771140304025,0.0256808148875261
"X78178_queD",0.0624694874732085,0.00929362514259933,0.00190854388414106,0.0323249429664048,0.00355005174762186
"X77246_dgcJ",1.68801843603607e-05,0.061293087154283,0.0339652602956629,0.0504813655996912,0.0111160180067703
"X76308_nfsA",0.00755857162961556,0.0778616556953822,0.000265675742035486,0.00585488911258271,0.10248037741747
"X75649_clcA",0.085589584844201,0.000422084657267686,0.000983169656396611,0.00246709678442547,0.0108055827731909
"X79408_soxS",0.00915516389105123,0.0858518105667839,0.0146197215646548,0.0124415528542737,0.0161553633892414
"X77931_hda",0.00828818292465433,0.112715860791116,8.17699642803786e-05,0.00418897183921188,0.0176649122485349
"X79198_rmuC",0.00824194156746088,0.0396782600781214,0.023033420950635,0.0183264881491857,0.108636641202251
"X77802_dsdC",0.0221986800262942,0.0106906165856486,0.000133400617388249,0.16197927166974,0.0196055483926623
"X77515_alkA",0.0761311884542192,0.00151681651672069,0.000430099800801687,3.81867013298398e-06,0.0335978383978927
"X5433_xerD_3",2.00816394631981e-06,0.00953086079382943,0.00328871166364651,0.107874072647755,0.123968654511108
"X79394_dusA",0.0473010525377659,0.024948792669479,6.76157447634067e-06,0.0753225142231706,0.00263108675422594
"X79244_yihX",0.0628000060369311,4.94705840196424e-05,0.000216134522237238,0.0595893132888563,0.0234969007992058
"X78789_feoC",0.00602441676736938,0.0872341839583006,0.0461612805613503,0.00145342096477703,7.21163978649821e-05
"X76651_treA",0.0805291642316115,0.00465862874669107,0.000159734068751452,0.00607073938506295,0.0172454826107301
"X76990_ydeE",0.0663678213096294,0.0049500388206689,0.00326596457471419,0.00360347052015978,0.0227165617877346
"X78284_xdhD",0.00494854032171024,0.0732925181420372,0.0388579543945611,0.0209811103975825,0.0435731773263158
"X77968_suhB",0.0667041936317588,0.0254239924463279,0.000525986423912552,0.0147718542999831,0.000655143253758877
"X78312_ubiH",1.87968686057239e-06,0.0261879031283188,0.0583991801896488,0.00534115522185518,0.00876819538329898
"X394_Putative_aldo.keto_r..",0.0691511931827624,0.0194724706264617,0.00209392857810821,0.0126701170606438,0.00538012807680225
"X79332_rplA",0.0521216134138705,0.0174046617484668,0.0316044310867551,0.033634976768381,0.0164421854865777
"X76453_torT",0.014111816128458,0.10607154931949,0.00112297879780109,0.00984123419424959,0.00921504799552843
"X79571_ppa",0.0180096504242126,0.0224169766349078,0.0306986266709517,0.0771989500281448,0.0372558549285368
"X392_Putative_LysR.like_t..",0.059735276331307,0.0272341797037702,0.0187025629430223,0.00218992621118279,0.00933441559150014
"X79406_yjcB",0.0053767895908598,0.132726608451545,0.00033024332618871,0.002864741485572,0.00924364344606326
"X79014_yicR",0.0186645279682387,0.00971247130948928,0.145134075986214,0.000788843041821964,0.000256696836725178
"X77296_msrC",0.0264187478520369,0.0348335139672214,0.0272697239305897,0.000292874980868237,0.0800267563417787
"X78985_secB",0.0018174368983785,0.0632232273859375,0.000379776809679191,0.0278004435468125,0.158794165067803
"X79512_queG",0.000325685867991025,0.0698490944157464,0.0577421453900236,0.0136166484449841,0.0299142989039678
"X77548_thiM",0.0085222295674334,0.121719442519174,0.000843938439457545,0.000939678387856923,0.0264003698988739
"X3631_Hypothetical_protein",4.60418657690757e-05,0.0739501974048443,0.00496165993774997,9.44845605300449e-05,0.141224201464067
"X79687_yjiX",0.000429861074055257,0.0148495982627204,0.00275219884616153,0.129533597417968,0.0049900520264645
"X76526_flgB",0.0154814878998455,0.0120488678200903,0.0918531616846342,0.0308617339248215,0.00105164007635441
"X79120_mnmG",0.0682727000497279,0.0225439408439613,0.0126265035401606,0.00800572873393507,0.00163402620223917
"X76581_roxA",0.00900960774640462,0.0592937852606761,0.0174819783402677,8.10721849378016e-05,0.0280000446403895
"X76569_lolC",0.0297484237279578,0.0302899197508053,0.0291682491909965,0.00519301541007494,0.0466826890311877
"X76723_yciQ",0.0122196513263978,0.108716858628412,0.012136857547385,0.00958112604941126,0.00695442922785017
