,predict,resid,K-12,Gene Name
PROKKA_00600,4.84523523151303,1.5543510728449776,b0924,mukB
PROKKA_00601,5.196139298711094,1.41206973978566,b0923,mukE
PROKKA_00602,4.7979778535602495,1.6616672703488176,b0922,mukF
PROKKA_00603,5.5695249321720155,1.9609289012768594,b0921,cmoM
PROKKA_00604,3.7755676008222285,1.39055212433049,b0920,elyC
PROKKA_00605,4.3929761194283845,-1.3685625875920353,b0919,ycbJ
PROKKA_00606,5.955436070164122,1.3409356217909085,b0918,kdsB
PROKKA_00607,5.080005900501071,-0.6199430082391046,b0917,ycaR
PROKKA_00608,3.61588882025661,-0.5283247298869065,b0916,ycaQ
PROKKA_00612,4.826825269103104,2.291431806126937,b0914,msbA
PROKKA_00613,3.649104051035619,-0.8119979117968112,b0913,ycaI
PROKKA_00614,8.56739411439532,-0.19403318707992767,b0912,ihfB
PROKKA_00615,7.852861777528517,4.197708685552639,b0911,rpsA
PROKKA_00616,6.534302308864152,3.194546026410009,b0910,cmk
PROKKA_00617,3.597602725377606,0.28636080366681105,b0909,ycaL
PROKKA_00620,6.878095729688432,1.1213253939954724,b0907,serC
PROKKA_00621,6.6283885538332346,-2.7394861300085283,b0906,ycaP
PROKKA_00622,3.220627910455528,4.2932818593757816,b0905,ycaO
PROKKA_00623,6.460421349390588,0.7973501572144137,b0904,focA
PROKKA_00624,7.6314859115192935,1.8658159226816249,b0903,pflB
PROKKA_00625,6.038338128587949,-0.1630306517249478,b0902,pflA
PROKKA_00626,3.138890885547348,1.716185242594848,b0898,ycaD
PROKKA_00627,6.952447479050873,-3.8422031292532863,b0897,ycaC
PROKKA_00628,3.7070317663484387,-1.5150808860425333,b0896,dmsC
PROKKA_00629,3.4580944368228703,-0.4171638044966812,b0895,dmsB
PROKKA_00630,2.6761229025115685,-0.6151924421870056,b0894,dmsA
PROKKA_00632,7.621083629873082,2.4495777020682308,b0893,serS
PROKKA_00633,5.372266556963284,0.9268246002258849,b0892,rarA
PROKKA_00634,7.039357607545501,0.8252894014913847,b0891,lolA
PROKKA_00636,7.116963371207051,0.5276141149250364,b0889,lrp
PROKKA_00637,6.557942667977082,2.7168580330643994,b0888,trxB
PROKKA_00638,3.95520343652931,1.683953647258115,b0887,cydD
PROKKA_00639,4.432080012193888,0.8099577796169513,b0886,cydC
PROKKA_00640,4.45036201362066,1.4779373633599198,b0885,aat
PROKKA_00641,7.1398988122516425,4.7995177428511635,b0884,infA
PROKKA_00646,8.875921769200772,-0.5912015139524289,b0882,clpA
PROKKA_00647,9.424985571574247,0.6376812089676438,b0881,clpS
PROKKA_00648,10.009120181041874,-2.767721573499588,b0880,cspD
PROKKA_00649,5.11352298135469,-0.07218795222006591,b0879,macB
PROKKA_00650,6.057606454113905,0.08035657905988991,b0878,macA
PROKKA_00651,5.849558417567447,1.8145728695726913,b0877,ybjX
PROKKA_00652,5.4679324707327055,-1.0942008972467177,b0876,ybjD
PROKKA_00653,5.6764278217746345,-0.850836421408828,b0875,aqpZ
PROKKA_00654,2.5669720959552436,1.9021682651968055,b0874,lysO
PROKKA_00655,2.1636005226818664,1.5815222828315392,b0873,hcp
PROKKA_00656,1.9859411446453117,0.03991852716395705,b0872,hcr
PROKKA_00657,7.227655211134833,-3.823995575133523,b0871,poxB
PROKKA_00658,5.708507017903608,-0.6902140827807113,b0870,ltaE
PROKKA_00659,4.65457606024935,-0.12260912846675875,b0869,ybjT
PROKKA_00660,4.002312584939677,2.181328024022844,b0868,ybjS
PROKKA_00661,6.508579433237474,-1.4478193338258771,b0867,amiD
PROKKA_00662,8.128401942969958,-2.3488855352514495,b0866,ybjQ
PROKKA_00663,7.515099765616606,-1.152982449270623,b0865,ybjP
PROKKA_00664,7.281088743948317,0.768397500028323,b0864,artP
PROKKA_00665,7.565908922588365,-0.24565477025696492,b0863,artI
PROKKA_00666,5.63771906439281,-0.6242170270970195,b0862,artQ
PROKKA_00667,5.575060509970454,0.8007883997426513,b0861,artM
PROKKA_00668,5.852331970036618,1.851505452974811,b0860,artJ
PROKKA_00669,4.335562766049202,1.4259629710104251,b0859,rlmC
PROKKA_00670,4.9369720803859565,-0.17576515230943013,b0858,ybjO
PROKKA_00671,4.4735248245428245,-1.6086093946457245,b0857,potI
PROKKA_00672,4.6466863750142124,-2.085003102266637,b0856,potH
PROKKA_00675,7.819819271429672,-0.9452637165266458,b0854,potF
PROKKA_00676,5.262957546578349,1.8150120578117788,b0853,ybjN
PROKKA_00677,4.215451922629428,0.39532600936252305,b0852,rimK
PROKKA_00678,5.3347085214408665,0.7005295929266415,b0851,nfsA
PROKKA_00679,5.843823331873944,0.37820012282606275,b0850,ybjC
PROKKA_00680,5.6519625092174675,4.098691349733736,b0849,grxA
PROKKA_00681,4.151733866708121,-0.3485107121472173,b0848,ybjM
PROKKA_00682,4.140733458797321,0.2460303717090886,b0847,ybjL
PROKKA_00684,3.846478810363409,-0.34765688864652367,b0846,rcdA
PROKKA_00685,4.22486012970883,-0.8091113250227449,b0845,ybjJ
PROKKA_00686,5.4929386028821625,-0.6146558699770619,b0844,ybjI
PROKKA_00687,3.1201752668382468,-0.28969411476606544,b0843,ybjH
PROKKA_00688,5.090967494700722,0.9815323009386079,b0842,mdfA
PROKKA_00689,4.371906197171775,1.5131227776872818,b0841,ybjG
PROKKA_00690,4.370077246939871,1.5298887369691778,b0840,deoR
PROKKA_00691,7.86990520456197,-1.3656128041396487,b0839,dacC
PROKKA_00692,6.834321561156919,-0.17216183394415374,b0838,gstB
PROKKA_00693,5.663038468109175,-2.5236749562832475,b0837,yliI
PROKKA_00694,10.701054581755308,-3.3600862400813423,b0836,bssR
PROKKA_00695,3.8320058978443123,4.360538933985647,b0835,rimO
PROKKA_00696,3.334240781337338,1.0074266265326828,b0834,dgcI
PROKKA_00697,2.39788662829162,1.794335150462833,b0833,pdeI
PROKKA_00698,3.697844682212168,-0.9508849468377059,b0832,gsiD
PROKKA_00699,4.806621115333256,-0.6957020141944001,b0831,gsiC
PROKKA_00700,5.393742873632485,-0.724291699784084,b0830,gsiB
PROKKA_00701,4.906593491317526,-0.6081480116059534,b0829,gsiA
PROKKA_00702,5.745018690703862,-0.6473889450468944,b0828,iaaA
PROKKA_00703,5.760287379218404,0.19337522423196418,b0827,moeA
PROKKA_00704,5.036730824729052,0.9136510813695411,b0826,moeB
PROKKA_00705,4.326031557803677,-0.8114044029113541,b0825,fsaA
PROKKA_00706,2.9378061555977046,1.5080599134711372,b0824,ybiY
PROKKA_00707,2.9198900222787434,0.4141357221618698,b0823,ybiW
PROKKA_00708,5.7591473298217455,0.11698231118913238,b0822,ybiV
PROKKA_00709,4.500442475901517,3.135356347286905,b0820,ybiT
PROKKA_00710,6.173735118227187,0.8456151883536034,b0819,ldtB
PROKKA_00713,7.305724854935514,-0.356293136845359,b0817,mntR
PROKKA_00714,9.169381592050797,-0.6273027094174513,b4705,mntS
PROKKA_00715,2.4072002925417193,2.6750669519248422,b0815,opgE
PROKKA_00716,9.116907773612883,0.3665847301764522,b0814,ompX
PROKKA_00717,2.686388406294048,0.4872236590795147,b0813,rhtA
PROKKA_00718,10.865295194211116,-0.8780196431768523,b0812,dps
PROKKA_00719,8.754786274019217,-0.1973595638986403,b0811,glnH
PROKKA_00720,6.422075421585049,-0.6837837607513224,b0810,glnP
PROKKA_00721,6.513168123208063,-0.5509434558247515,b0809,glnQ
PROKKA_00722,4.749904361827706,-3.5856535190694148,b0808,ybiO
PROKKA_00723,3.11487064880625,2.239750119696319,b0807,rlmF
PROKKA_00724,7.67290500081706,-1.7506119661189867,b0806,mcbA
PROKKA_00725,3.254662541479111,5.9795953104685475,b0805,fiu
PROKKA_00726,4.666643431990082,2.658900050091603,b0804,ybiX
PROKKA_00728,5.946008552481699,2.8974730702633664,b0802,ybiJ
PROKKA_00729,7.754065059667843,-1.4427553074054602,b0801,hcxB
PROKKA_00730,6.263466436083025,-1.5473474544546963,b0800,ybiB
PROKKA_00731,3.9611152488891017,1.1748766263447088,b0799,dinG
PROKKA_00733,3.002704390563118,3.206152185293256,b0797,rhlE
PROKKA_00734,5.0201994365395795,0.6438381507785209,b0796,cecR
PROKKA_00735,4.512011123331799,-0.3789318994036295,b0795,ybhG
PROKKA_00736,4.28264510374895,-0.5830873632569284,b0794,ybhF
PROKKA_00737,3.9235904877620564,-0.4000707668661554,b0793,ybhS
PROKKA_00738,4.085567467866353,-0.9834451462702529,b0792,ybhR
PROKKA_00739,6.159305212847576,-0.42241662322136353,b0791,ybhQ
PROKKA_00740,5.530121183958382,-5.025531147232741,b0790,ybhP
PROKKA_00741,4.826361021016286,-3.530635224621729,b0789,clsB
PROKKA_00742,4.8645271365735,-3.6421880959927333,b0788,ybhN
PROKKA_00743,2.807076934901375,0.29683205287987,b0787,ybhM
PROKKA_00744,6.8149181742700975,-0.2520358764145749,b0786,ybhL
PROKKA_00745,7.02019488396801,-0.7377248344493257,b0785,moaE
PROKKA_00746,6.463546367523792,-1.7792143127481186,b0784,moaD
PROKKA_00747,7.14121787784123,-1.5341197525207404,b0783,moaC
PROKKA_00748,7.305069973227376,-0.860593136885706,b0782,moaB
PROKKA_00749,7.20724002754012,-0.42718901173005186,b0781,moaA
PROKKA_00751,5.0406912837859945,1.213550317472655,b0780,ybhK
PROKKA_00752,6.821835509685666,-0.5472721930678075,b0779,uvrB
PROKKA_00753,2.4412058067284,0.7783861650082273,b0778,bioD
PROKKA_00754,1.8416769680469434,0.6546639333093054,b0777,bioC
PROKKA_00755,1.4968290657478334,-0.245494504235642,b0776,bioF
PROKKA_00756,2.6362777623460762,1.4967170625895343,b0775,bioB
PROKKA_00757,1.4707903843426324,1.039380907405914,b0774,bioA
PROKKA_00759,4.265846682865687,-1.4999558741670587,b0773,ybhB
PROKKA_00760,5.060041526915279,2.497836472652585,b0772,ybhC
PROKKA_00761,2.0942963992403265,-0.29115652998538755,b0771,ybhJ
PROKKA_00762,1.5032531784821872,-0.7659223162507796,b0770,ybhI
PROKKA_00763,0.7760739795339276,-0.637305168912346,b0769,ybhH
PROKKA_00764,2.5559409127938384,-1.5537187107561026,b0768,ybhD
PROKKA_00765,6.987241656176167,-0.830447646028122,b0767,pgl
PROKKA_00766,3.176317862885284,2.697798862063455,b0766,ybhA
PROKKA_00767,4.894537443989607,0.6655839422051448,b0765,modC
PROKKA_00768,4.934252955985681,0.6650910134603558,b0764,modB
PROKKA_00769,6.513915695037115,0.7144106065368234,b0763,modA
PROKKA_00770,4.8406225216400465,-2.095850610802706,b0762,acrZ
PROKKA_00771,4.423108515740417,0.6247905440870047,b0761,modE
PROKKA_00772,6.012254736320873,-0.6328942910671937,b0760,modF
PROKKA_00773,4.9945676738842515,0.7520004311692707,b0759,galE
PROKKA_00774,4.914997292744111,1.3182175647270347,b0758,galT
PROKKA_00775,7.159992069159376,-0.9308336822184344,b0757,galK
PROKKA_00777,5.806397601481688,0.9765803899528729,b0756,galM
PROKKA_00778,10.116123614566169,1.608782055552476,b0755,gpmA
PROKKA_00779,6.837572293892341,1.396859134830354,b0754,aroG
PROKKA_00780,7.984194146615257,-4.936766448206237,b0753,ybgS
PROKKA_00783,7.849557576382589,-2.98819605326329,b0751,pnuC
PROKKA_00784,8.776843252875814,-4.113561556827766,b0750,nadA
PROKKA_00792,6.88154232320637,1.6987447110527025,b0742,cpoB
PROKKA_00793,7.810341257211981,2.3682881274661707,b0741,pal
PROKKA_00794,8.02525464262424,1.1274191934703044,b0740,tolB
PROKKA_00795,6.361943209183455,1.6446706607230617,b0739,tolA
PROKKA_00796,6.009714507301567,2.2823395724381186,b0738,tolR
PROKKA_00797,5.978218963361149,2.1038746151189205,b0737,tolQ
PROKKA_00798,5.249880221075809,2.306176661430464,b0736,ybgC
PROKKA_00800,7.356782358725347,-1.889564684261499,b4515,cydX
PROKKA_00801,7.32203848201083,1.5301378550829021,b0734,cydB
PROKKA_00802,7.764355470589303,1.6370064569011618,b0733,cydA
PROKKA_00805,8.312086209861235,-0.12396212502800452,b0729,sucD
PROKKA_00806,8.083952492025517,-0.7509407092005969,b0728,sucC
PROKKA_00807,8.240792188886624,0.22338660140198918,b0727,sucB
PROKKA_00808,7.392166405359358,0.09286224876056082,b0726,sucA
PROKKA_00809,7.624474115152481,-1.5741465766823604,b0724,sdhB
PROKKA_00810,7.1473533966430605,-1.9509925928749157,b0723,sdhA
PROKKA_00811,7.389420955006324,-2.4071296559833186,b0722,sdhD
PROKKA_00812,7.710818888736746,-1.398685217999951,b0721,sdhC
PROKKA_00813,10.19279848740938,-1.5168906895624978,b4735,ybgU
PROKKA_00814,8.538304329282933,-1.4611502442881283,b0720,gltA
PROKKA_00816,1.923444203043457,-0.8414315417566327,b0715,abrB
PROKKA_00817,4.949411858531681,0.44598097850388196,b0714,nei
PROKKA_00818,5.601166632681974,-0.39610756688203796,b0713,pxpA
PROKKA_00819,6.359491792240185,-0.5363818698637095,b0712,pxpC
PROKKA_00820,5.784330825083659,-0.6350875509903684,b0711,pxpB
PROKKA_00821,7.413137379118041,-0.9644901008644435,b0710,ybgI
PROKKA_00822,3.4299227301518243,-0.10273092279534923,b0709,dtpD
PROKKA_00823,6.202780991689066,-3.1297150647776206,b0708,phr
PROKKA_00824,6.576598401325047,-2.3169729625691096,b0707,ybgA
PROKKA_00833,3.430331177718558,-1.5911607191998465,b0699,ybfA
PROKKA_00834,1.7809803742310815,-0.40958945420524295,b0698,kdpA
PROKKA_00835,1.5331391321343388,-0.7456385839161774,b0697,kdpB
PROKKA_00836,2.7289262507571768,-0.280927167063175,b0696,kdpC
PROKKA_00840,3.556875748244794,0.34648237252754965,b0694,kdpE
PROKKA_00841,2.25044646755622,-0.4780617872319366,b0693,speF
PROKKA_00844,6.640989529696753,0.47407066203497816,b0688,pgm
PROKKA_00845,7.490498988510582,1.7631658587079322,b0687,seqA
PROKKA_00846,5.226825729006887,0.7632531294050757,b0686,ybfF
PROKKA_00847,3.919538651494222,3.1104480629677513,b0685,ybfE
PROKKA_00848,7.208083959681774,1.5179860103492722,b0684,fldA
PROKKA_00849,7.666236118360416,1.5093833258966907,b0683,fur
PROKKA_00850,2.326826393129622,-0.6128237841723274,b0682,chiQ
PROKKA_00851,3.215066170003535,-0.17027745387587823,b0681,chiP
PROKKA_00852,5.426720999874023,2.955363004211483,b0680,glnS
PROKKA_00864,7.2027954540292285,0.6863398958392279,b0679,nagE
PROKKA_00865,6.836768287499334,3.6251997712722783,b0678,nagB
PROKKA_00866,6.979590157262372,1.731267040550165,b0677,nagA
PROKKA_00867,6.063390926690511,2.079010891474482,b0676,nagC
PROKKA_00868,5.778829379312086,0.865198626227401,b0675,umpH
PROKKA_00870,5.170379501056203,2.271214763191492,b0674,asnB
PROKKA_00878,5.768095754974203,-1.842838953302151,b0662,ubiF
PROKKA_00879,4.401232226557887,3.097298766069203,b0661,miaB
PROKKA_00880,7.426482111331149,0.13062789588569057,b0660,ybeZ
PROKKA_00881,7.906663239903166,0.597509921146818,b0659,ybeY
PROKKA_00882,7.572719891919425,1.093122597010579,b0658,ybeX
PROKKA_00883,4.121141983994058,2.3111329047745715,b0657,lnt
PROKKA_00886,8.96163821824761,-1.6014474140892663,b0655,gltI
PROKKA_00888,4.948152853835266,-1.683307958463701,b0654,gltJ
PROKKA_00889,5.887089937060718,-1.833860093063544,b0653,gltK
PROKKA_00890,5.722273847911918,-2.6647895821676553,b0652,gltL
PROKKA_00891,5.294392233024777,-0.4562154752837042,b0651,rihA
PROKKA_00892,9.284187279297,-1.3145292643912825,b0643,ybeL
PROKKA_00893,6.69479625831212,1.366739183236124,b0642,leuS
PROKKA_00894,6.41747194234269,0.7557227629614642,b0641,lptE
PROKKA_00895,5.289594617657171,1.5434823615970847,b0640,holA
PROKKA_00897,4.654747630301584,1.4604218141754917,b0638,cobC
PROKKA_00898,5.704810927532273,1.9344067131013762,b0637,rsfS
PROKKA_00899,4.3274010716976345,1.1684130014589424,b0636,rlmH
PROKKA_00900,3.3980084509328887,3.0142760077949977,b0635,mrdA
PROKKA_00901,4.059331484144212,2.531101993687276,b0634,mrdB
PROKKA_00903,4.959015105120642,1.0292063524229578,b0633,rlpA
PROKKA_00904,5.426544959035269,2.3731610157009744,b0632,dacA
PROKKA_00905,6.328987193563917,1.7476743802368446,b0631,ybeD
PROKKA_00906,5.314636897454207,1.1033558014089717,b0630,lipB
PROKKA_00908,5.344849556039565,1.714889236246301,b0628,lipA
PROKKA_00909,8.798066722034932,1.4956097960239223,b0627,tatE
PROKKA_00911,5.283645928106965,-1.2858538964496136,b0624,crcB
PROKKA_00913,9.35624159538726,-0.6745985279148865,b0623,cspE
PROKKA_00914,3.8902323896743387,-0.5533531388642348,b0622,pagP
PROKKA_00915,1.8576913708199632,-0.16883801617519922,b0621,dcuC
PROKKA_00916,4.793417417321406,1.053177464168174,b0620,dpiA
PROKKA_00917,5.264268208219324,0.43599435966975175,b0619,dpiB
PROKKA_00918,1.1581760776999488,-0.22949636427219078,b0618,citC
PROKKA_00919,0.9724040193093035,0.3117206586158656,b0617,citD
PROKKA_00920,1.1429009910834929,1.751188952521798,b0616,citE
PROKKA_00921,1.230911619905243,1.2815031721853223,b0615,citF
PROKKA_00923,0.89928142394511,-0.24090543416758203,b0614,citX
PROKKA_00924,0.8957061032033466,0.5972304382663716,b0613,citG
PROKKA_00925,1.9769426913633725,0.7795104705003641,b0612,citT
PROKKA_00926,5.3568296585309945,0.07071225283295579,b0611,rna
PROKKA_00928,4.254595633841246,1.238555580296179,b0610,rnk
PROKKA_00929,8.926537398193952,-2.2262478207300935,b0607,uspG
PROKKA_00930,6.3163701396599645,5.1095510887361755,b0606,ahpF
PROKKA_00931,8.528874275818211,6.211534778059537,b0605,ahpC
PROKKA_00932,5.619454141986791,1.2337400380750054,b0604,dsbG
PROKKA_00933,1.8898202785419194,0.398812098450928,b0603,ybdO
PROKKA_00934,3.5742855257838766,-0.5806219210565389,b0602,ybdN
PROKKA_00935,3.6138844214904657,-0.2749400152442223,b0601,ybdM
PROKKA_00938,3.803999051177488,0.7537318072104959,b0599,hcxA
PROKKA_00939,7.295180774757988,-0.8389424586452021,b4512,ybdD
PROKKA_00940,7.602194044564309,-0.5964698934825945,b0598,cstA
PROKKA_00941,5.665743102612618,2.714832999172927,b0597,entH
PROKKA_00942,6.455898629205782,2.479281616544114,b0596,entA
PROKKA_00943,6.039737631631354,3.110686939819402,b0595,entB
PROKKA_00944,5.540217692830897,3.2889443464373596,b0594,entE
PROKKA_00946,5.076056171120845,2.685019290545535,b0593,entC
PROKKA_00947,5.788093404322369,0.7917585805355758,b0592,fepB
PROKKA_00950,3.7097424659378366,0.311210660740175,b0590,fepD
PROKKA_00951,4.3942955385746245,0.9111603592946098,b0589,fepG
PROKKA_00952,5.645526801856338,1.8447760882338464,b0588,fepC
PROKKA_00953,3.710478885365871,1.8986545428284427,b0587,fepE
PROKKA_00954,7.119821013657479,0.8099497237041424,b0586,entF
PROKKA_00955,6.532571412583769,0.7432134692741617,b4511,ybdZ
PROKKA_00957,6.251943725769708,3.127194363741568,b0584,fepA
PROKKA_00958,5.166233020430646,2.7226211026126403,b0583,entD
PROKKA_00959,6.893317708568603,-2.146196156596335,b4415,hokE
PROKKA_00962,7.107746070716145,-3.664073498776672,b0581,ybdK
PROKKA_00963,6.654272840499377,-0.517125854940879,b0580,ybdJ
PROKKA_00964,6.365940590642857,-0.5608988626125688,b0579,ybdF
PROKKA_00965,5.244983275771666,1.2875856930791851,b0578,nfsB
PROKKA_00966,4.777526465366927,1.1862343280441312,b0577,ybdG
PROKKA_00967,2.929877679864623,3.106540162303743,b0576,pheP
PROKKA_00968,2.14749793181814,-0.5017787146676616,b0575,cusA
PROKKA_00969,1.4050998265986814,-0.9749293463674669,b0574,cusB
PROKKA_00970,3.2722119479097844,-0.3239025739910413,b0573,cusF
PROKKA_00971,1.8478593212039356,-0.08975066167516221,b0572,cusC
PROKKA_00972,3.4594571323514485,-0.06902470129630656,b0571,cusR
PROKKA_00973,2.9235755090554703,0.8257722768916489,b0570,cusS
PROKKA_00974,2.915542856000687,-0.5039037121087002,b0569,nfrB
PROKKA_00975,3.343194784954854,0.17677880611997798,b0568,nfrA
PROKKA_00976,3.134169011811184,-0.003682806238122893,b0567,ybcH
PROKKA_00977,7.773729373045832,3.094895379218393,b0565,ompT
PROKKA_00982,5.558695078504746,1.0508324401722442,b0529,folD
PROKKA_00983,4.1867880376405395,-0.4836454000172239,b0528,ybcJ
PROKKA_00984,3.1875206074894202,-1.9083003935751048,b0527,ybcI
PROKKA_00985,4.627524169373797,2.487864477431465,b0526,cysS
PROKKA_00986,7.110986614805379,2.544804426161667,b0525,ppiB
PROKKA_00987,2.3011943328944278,2.289568655823652,b0524,lpxH
PROKKA_00991,2.445927068824548,1.29215723105537,b0522,purK
PROKKA_00992,2.0656250829690235,-0.5883973021184459,b0521,ybcF
PROKKA_00993,1.085926573186958,-0.7517574658861046,b0520,ylbF
PROKKA_00994,1.3374256713465464,-0.45486205708821137,b4572,ylbE
PROKKA_00997,1.645384263812468,-0.4980470590883421,b0517,allD
PROKKA_00998,3.5322619727732496,-0.32180835848480704,b0516,allC
PROKKA_00999,4.388217667068286,-0.6244370824824124,b0515,allE
PROKKA_01001,3.45459025403704,-2.196694133373369,b0514,glxK
PROKKA_01002,3.2432479079580996,-1.939003479663647,b0513,ybbY
PROKKA_01003,3.025722444822165,-1.2194609694199503,b0512,allB
PROKKA_01004,2.3799551112840653,-1.4167356929422583,b0511,ybbW
PROKKA_01005,1.797075470620061,-1.3503718482447165,b0509,glxR
PROKKA_01006,3.1750707441314527,-1.4408998118684861,b0508,hyi
PROKKA_01008,1.7382040157166083,-1.5280952184291514,b0507,gcl
PROKKA_01009,7.660826452922031,-0.7619454968666748,b0506,allR
PROKKA_01010,2.937700256636696,-1.2579891871783508,b0505,allA
PROKKA_01011,3.426800782043705,-1.758062350063919,b0504,allS
PROKKA_01012,3.2495662084352066,0.8881189205253639,b0503,selU
PROKKA_01013,3.7716771963252778,-1.1008443677250206,b0496,ybbP
PROKKA_01014,4.824354839952159,-0.894126230775425,b0495,ybbA
PROKKA_01015,4.870121140344233,0.8756508912876804,b0494,tesA
PROKKA_01016,4.844481958174372,1.1595123471646822,b0493,ybbO
PROKKA_01017,5.988152822011589,1.316397331007817,b0492,cnoX
PROKKA_01018,4.150525316338424,-0.9096620913972422,b0491,fetB
PROKKA_01019,4.752765582196304,0.1325256288049772,b0490,fetA
PROKKA_01020,6.077304939978605,-0.5924119965428769,b0489,qmcA
PROKKA_01021,4.897467646267231,-0.8098456914322858,b0488,ybbJ
PROKKA_01023,6.659590321012139,-2.108471967986704,b0487,cueR
PROKKA_01024,6.557604821441272,-4.2513189831440235,b0486,ybaT
PROKKA_01025,7.209830519742399,-5.71237685926531,b0485,glsA
PROKKA_01026,4.747678280754712,-1.2163406343178638,b0484,copA
